id_news,title,date,title_label,title_score
47390948.0,De los artistas José Reyes y Gastón Ampuero: Hoy se inaugura la muestra “Cofradía” en Galería Machacoya,2021-11-05,POS,0.8338049650192261
21445999.0,Dispar suerte corrió la Rama Femenina de Básquetbol el pasado fin de semana,2021-09-30,POS,0.5042617917060852
21382310.0,Embajador Jostein Leiro destacó relevancia de Puerto Montt,2021-11-29,POS,0.8163130283355713
22333018.0,Bajo modalidad híbrida se hará la quinta Feria del Libro,2021-10-11,POS,0.9940420985221863
21445870.0,CDSC Puerto Varas se coronó campeón en todas las series de la Liga Cecinas Llanquihue de Básquetbol,2021-10-13,POS,0.6097496747970581
21887984.0,Embajador Jostein Leiro destacó relevancia de Puerto Montt en vínculos de Chile con Noruega,2021-11-28,POS,0.6288884282112122
21385823.0,Destacan importancia de Puerto Montt en vínculos de Chile con Noruega,2021-11-29,POS,0.9963470101356506
21382825.0,Semana de la Pyme regional,2021-10-25,POS,0.5662615299224854
21380366.0,Taxistas ejecutivos reciben importante aporte,2021-12-14,POS,0.9984319806098938
21888686.0,Bajo modalidad híbrida y semipresencial se realizará la quinta Feria del Libro de Puerto Montt,2021-10-17,POS,0.6168859601020813
47525248.0,"Con la obligación de ganar, Delfines reciben hoy al colista Barnechea",2021-09-22,POS,0.42252668738365173
21425605.0,XI Jornadas de Arqueología de la Patagonia difunde sus actividades de vinculación con el medio,2021-11-27,POS,0.507997989654541
47521448.0,Teletón de Puerto Montt completó casi 53 mil atenciones durante 2020,2021-08-11,POS,0.9095602035522461
47520662.0,Teletón de Puerto Montt completó casi 53 mil atenciones durante 2020,2021-08-11,POS,0.9095602035522461
22330496.0,ULagos inaugura edificio y proyecta nueva infraestructura,2021-10-31,POS,0.6641809344291687
21391458.0,Embajador Jostein Leiro destacó relevancia de Puerto Montt en vínculos de Chile con Noruega,2021-11-29,POS,0.6288884282112122
21888671.0,El Velero volvió al triunfo en Arica: Venció al local 1-2 y sumó 41 puntos en la B,2021-10-23,POS,0.9754623174667358
22330550.0,Mario Ortega y su generoso servicio,2021-11-05,POS,0.9983546137809753
21936794.0,Deportistas de la región destacaron en los Juegos Para Araucanía Chile 2021,2021-11-26,POS,0.9364929795265198
21378941.0,Deportistas de la región destacaron en los Juegos Para Araucanía Chile 2021,2021-11-26,POS,0.9364929795265198
22335903.0,Los tacos marcaron la jornada de la segunda vuelta,2021-12-20,POS,0.8615050911903381
21474109.0,Ya es una realidad: Electrocorredor unirá importantes sectores de Puerto Montt en buses con calefacción y Wifi,2021-08-19,POS,0.9979244470596313
